date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:23	4356/4356	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:04%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator.html	(from )
12:54:25	7792/7792	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:06%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/memory.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/memory.html	(from )
12:54:25	2677/2677	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:07%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/custom_memory_map.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/custom_memory_map.html	(from )
12:54:26	5343/5343	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:07%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/compatibility.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/compatibility.html	(from )
12:54:27	2060/2060	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:08%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/z_bot_menu.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/z_bot_menu.html	(from )
12:54:28	12341/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:08%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/io.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/io.html	(from )
12:54:29	32846/32846	---M--	200	added ('OK')	text/javascript	date:Thu,%2010%20Dec%202009%2016:25:42%20GMT	http://pagead2.googlesyndication.com/pagead/show_ads.js	C:/My%20Web%20Sites/8086AssemblerDoc/pagead2.googlesyndication.com/pagead/show_ads.js	(from )
12:54:29	1562/1562	---M--	200	added ('OK')	image/gif	etag:%2216a86a3-61a-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num1.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num1.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:30	1567/1567	---M--	200	added ('OK')	image/gif	etag:%2216a86a7-61f-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num2.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num2.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:30	642/642	---M--	200	added ('OK')	image/gif	etag:%2216a86a8-282-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num3.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num3.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:31	52952/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:05%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/8086_bios_and_dos_interrupts.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/8086_bios_and_dos_interrupts.html	(from )
12:54:31	2186/2186	---M--	200	added ('OK')	image/gif	etag:%2216a86a9-88a-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num4.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num4.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:31	2819/2819	---M--	200	added ('OK')	image/gif	etag:%2216a86aa-b03-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num5.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num5.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:31	1343/1343	---M--	200	added ('OK')	image/gif	etag:%2216a86ac-53f-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num7.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num7.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:31	2064/2064	---M--	200	added ('OK')	image/gif	etag:%2216a86ab-810-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num6.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num6.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:32	2883/2883	---M--	200	added ('OK')	image/gif	etag:%2216a86ad-b43-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num8.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num8.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:32	840/840	---M--	200	added ('OK')	image/gif	etag:%2216a86a4-348-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/num10.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/num10.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
